STOCK CODE,SUBCATEGORY NAME,SHORT DESCRIPTION,IMAGE,MANUFACTURER,MANUFACTURER SKU,DBP,RRP
NWG-WGVXL141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL141.jpg,Watchguard,WGVXL141,4521.0000,5736.0000
NWG-WGM57181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57181.jpg,Watchguard,WGM57181,2062.0000,2617.0000
NWG-WGVXL061,Firewalls & Network Security,Trade up to WatchGuard FireboxV XLarge with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL061.jpg,Watchguard,WGVXL061,14581.0000,20107.0000
NWG-WG8585,Watchguard Accessories,Transceiver 1Gb Short-Range SFP for WatchGuard Firebox M,https://www.leadersystems.com.au/Images/NWG-WG8585.jpg,Watchguard,WG8585,161.0000,205.0000
NWG-WGWFC241,Subscriptions & Licensing,"WatchGuard 1-yr Secure Wi-Fi Renewal/Upgrade, 1 AP",https://www.leadersystems.com.au/Images/NWG-WGWFC241.jpg,Watchguard,WGWFC241,167.0000,213.0000
NWG-WGT16141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16141.jpg,Watchguard,WGT16141,173.0000,220.0000
NWG-WGM27101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27101.jpg,Watchguard,WGM27101,626.0000,794.0000
NWG-WGVXL523,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for FireboxV XLarge - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGVXL523.jpg,Watchguard,WGVXL523,13594.0000,17247.0000
NWG-WGVLG523,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for FireboxV Large - 3-yr,https://www.leadersystems.com.au/Images/NWG-WGVLG523.jpg,Watchguard,WGVLG523,6806.0000,8635.0000
NWG-MSS019524,Subscriptions & Licensing,WatchGuard MSSP 100 Pre Pay Points,https://www.leadersystems.com.au/Images/NWG-MSS019524.jpg,Watchguard,MSS019524,124.0000,158.0000
NWG-WGCXL333,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL333.jpg,Watchguard,WGCXL333,21590.0000,27390.0000
NWG-WGVME173,Cloud & Server Security,WatchGuard APT Blocker 3-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME173.jpg,Watchguard,WGVME173,2539.0000,3222.0000
NWG-WGM44181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for Firebox M440,https://www.leadersystems.com.au/Images/NWG-WGM44181.jpg,Watchguard,WGM44181,2366.0000,3002.0000
NWG-WGCSM331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM331.jpg,Watchguard,WGCSM331,933.0000,1184.0000
NWG-WGCLG121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG121.jpg,Watchguard,WGCLG121,2267.0000,2876.0000
NWG-WGVXL331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL331.jpg,Watchguard,WGVXL331,9284.0000,11778.0000
NWG-WGM67101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67101.jpg,Watchguard,WGM67101,2861.0000,3630.0000
NWG-WGM37171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37171.jpg,Watchguard,WGM37171,898.0000,1140.0000
NWG-WGM47141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47141.jpg,Watchguard,WGM47141,1325.0000,1682.0000
NWG-WGCXL331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL331.jpg,Watchguard,WGCXL331,9284.0000,11778.0000
NWG-WGVME171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME171.jpg,Watchguard,WGVME171,1065.0000,1352.0000
NWG-WGM37181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37181.jpg,Watchguard,WGM37181,818.0000,1038.0000
NWG-WGT15201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15201.jpg,Watchguard,WGT15201,92.0000,118.0000
NWG-WGT16121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16121.jpg,Watchguard,WGT16121,173.0000,220.0000
NWG-WGM27331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27331.jpg,Watchguard,WGM27331,1592.0000,2020.0000
NWG-WG561151,Subscriptions & Licensing,WatchGuard Application Control 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561151.jpg,Watchguard,WG561151,11507.0000,14599.0000
NWG-WGCSM173,Cloud & Server Security,WatchGuard APT Blocker 3-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM173.jpg,Watchguard,WGCSM173,1090.0000,1383.0000
NWG-WGCME173,Cloud & Server Security,WatchGuard APT Blocker 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME173.jpg,Watchguard,WGCME173,2539.0000,3222.0000
NWG-WG460201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460201.jpg,Watchguard,WG460201,3512.0000,4455.0000
NWG-WGVSM671,Firewalls & Network Security,Trade up to WatchGuard FireboxV Small with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM671.jpg,Watchguard,WGVSM671,2450.0000,3379.0000
NWG-WGT15111,Email Security,WatchGuard spamBlocker 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15111.jpg,Watchguard,WGT15111,136.0000,173.0000
NWG-WGCME001,Firewalls & Network Security,WatchGuard Firebox Cloud Medium with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCME001.jpg,Watchguard,WGCME001,3253.0000,4487.0000
NWG-WGVSM673,Firewalls & Network Security,Trade up to WatchGuard FireboxV Small with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM673.jpg,Watchguard,WGVSM673,4849.0000,6687.0000
NWG-WGVLG061,Firewalls & Network Security,Trade up to WatchGuard FireboxV Large with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG061.jpg,Watchguard,WGVLG061,7316.0000,10089.0000
NWG-WG460131,Subscriptions & Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460131.jpg,Watchguard,WG460131,4546.0000,5768.0000
NWG-WG460301,Subscriptions & Licensing,WatchGuard NGFW Suite Renewal/Upgrade 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460301.jpg,Watchguard,WG460301,7389.0000,9374.0000
NWG-WGCXL643,Firewalls & Network Security,WatchGuard Firebox Cloud XLarge with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCXL643.jpg,Watchguard,WGCXL643,59508.0000,86429.0000
NWG-WGVXL031,Firewalls & Network Security,WatchGuard FireboxV XLarge with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL031.jpg,Watchguard,WGVXL031,18740.0000,25843.0000
NWG-WG460141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460141.jpg,Watchguard,WG460141,4546.0000,5768.0000
NWG-WG561351,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561351.jpg,Watchguard,WG561351,58386.0000,78019.0000
NWG-WGCXL121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL121.jpg,Watchguard,WGCXL121,4521.0000,5736.0000
NWG-WGCXL131,Subscriptions & Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL131.jpg,Watchguard,WGCXL131,4521.0000,5736.0000
NWG-WGVME201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME201.jpg,Watchguard,WGVME201,716.0000,909.0000
NWG-WGVLG171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG171.jpg,Watchguard,WGVLG171,2267.0000,2876.0000
NWG-WGVXL171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL171.jpg,Watchguard,WGVXL171,4521.0000,5736.0000
NWG-WGM37261,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37261.jpg,Watchguard,WGM37261,808.0000,1025.0000
NWG-MSS019526,Subscriptions & Licensing,WatchGuard MSSP 10000 Pre Pay Points,https://www.leadersystems.com.au/Images/NWG-MSS019526.jpg,Watchguard,MSS019526,12386.0000,15715.0000
NWG-WG460331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460331.jpg,Watchguard,WG460331,10708.0000,13585.0000
NWG-MSS019530,Subscriptions & Licensing,WatchGuard MSSP 50000 Pre Pay Points,https://www.leadersystems.com.au/Images/NWG-MSS019530.jpg,Watchguard,MSS019530,62292.0000,93079.0000
NWG-WG561171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561171.jpg,Watchguard,WG561171,12659.0000,16060.0000
NWG-WG561121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561121.jpg,Watchguard,WG561121,11507.0000,14599.0000
NWG-WGCSM353,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM353.jpg,Watchguard,WGCSM353,4595.0000,5830.0000
NWG-WGVXL181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL181.jpg,Watchguard,WGVXL181,4533.0000,5752.0000
NWG-WGM57151,Subscriptions & Licensing,WatchGuard Application Control 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57151.jpg,Watchguard,WGM57151,2062.0000,2617.0000
NWG-WGM67131,Subscriptions & Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67131.jpg,Watchguard,WGM67131,2861.0000,3630.0000
NWG-WG9004,Watchguard Accessories,WatchGuard Dual-Band Omni Antennas (5/7 dBi) AP430CR/AP327X,https://www.leadersystems.com.au/Images/NWG-WG9004.jpg,Watchguard,WG9004,68.0000,80.7840
NWG-WG460111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460111.jpg,Watchguard,WG460111,4546.0000,5768.0000
NWG-WG460351,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460351.jpg,Watchguard,WG460351,21720.0000,27555.0000
NWG-WG460121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460121.jpg,Watchguard,WG460121,4546.0000,5768.0000
NWG-WGCSM121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM121.jpg,Watchguard,WGCSM121,458.0000,582.0000
NWG-WGCME203,Subscriptions & Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME203.jpg,Watchguard,WGCME203,1666.0000,2114.0000
NWG-WGCLG171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG171.jpg,Watchguard,WGCLG171,2267.0000,2876.0000
NWG-WGVSM151,Subscriptions & Licensing,WatchGuard Application Control 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM151.jpg,Watchguard,WGVSM151,458.0000,582.0000
NWG-WGCLG333,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG333.jpg,Watchguard,WGCLG333,10838.0000,13750.0000
NWG-WGCXL101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL101.jpg,Watchguard,WGCXL101,4521.0000,5736.0000
NWG-WGVSM203,Subscriptions & Licensing,WatchGuard Standard Support Renewal 3-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM203.jpg,Watchguard,WGVSM203,707.0000,898.0000
NWG-WGM57121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57121.jpg,Watchguard,WGM57121,2062.0000,2617.0000
NWG-WGM67351,Subscriptions & Licensing,WatchGuard Total Security Suite Renewal/Upgrade 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67351.jpg,Watchguard,WGM67351,14573.0000,18488.0000
NWG-WGT16261,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16261.jpg,Watchguard,WGT16261,171.0000,217.0000
NWG-WGT16131,Subscriptions & Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox T15-W,https://www.leadersystems.com.au/Images/NWG-WGT16131.jpg,Watchguard,WGT16131,173.0000,220.0000
NWG-WGM67181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67181.jpg,Watchguard,WGM67181,2861.0000,3630.0000
NWG-WGM27141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27141.jpg,Watchguard,WGM27141,626.0000,794.0000
NWG-WGM47201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M470,https://www.leadersystems.com.au/Images/NWG-WGM47201.jpg,Watchguard,WGM47201,1024.0000,1300.0000
NWG-WGM47101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47101.jpg,Watchguard,WGM47101,1325.0000,1682.0000
NWG-WG561101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561101.jpg,Watchguard,WG561101,11507.0000,14599.0000
NWG-MSS019528,Subscriptions & Licensing,WatchGuard MSSP 500 Pre Pay Points,https://www.leadersystems.com.au/Images/NWG-MSS019528.jpg,Watchguard,MSS019528,619.0000,786.0000
NWG-WGM37151,Subscriptions & Licensing,WatchGuard Application Control 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37151.jpg,Watchguard,WGM37151,818.0000,1038.0000
NWG-WGCME003,Firewalls & Network Security,WatchGuard Firebox Cloud Medium with 3-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCME003.jpg,Watchguard,WGCME003,4119.0000,5681.0000
NWG-WGCME061,Firewalls & Network Security,Trade up to WatchGuard Firebox Cloud Medium with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME061.jpg,Watchguard,WGCME061,3419.0000,4715.0000
NWG-WGCLG673,Firewalls & Network Security,Trade up to WatchGuard Firebox Cloud Large with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG673.jpg,Watchguard,WGCLG673,24255.0000,33448.0000
NWG-WGM47181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for M470,https://www.leadersystems.com.au/Images/NWG-WGM47181.jpg,Watchguard,WGM47181,1325.0000,1682.0000
NWG-WGT15181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15181.jpg,Watchguard,WGT15181,136.0000,173.0000
NWG-WGCSM061,Firewalls & Network Security,Trade up to WatchGuard Firebox Cloud Small with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCSM061.jpg,Watchguard,WGCSM061,1459.0000,2012.0000
NWG-WGVSM001,Firewalls & Network Security,WatchGuard FireboxV Small with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGVSM001.jpg,Watchguard,WGVSM001,1390.0000,1918.0000
NWG-WGVME673,Firewalls & Network Security,Trade up to WatchGuard FireboxV Medium with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME673.jpg,Watchguard,WGVME673,11327.0000,15620.0000
NWG-WG8594,Watchguard Accessories,WatchGuard Firebox M 4 Port 10Gb SFP+ Fiber Module,https://www.leadersystems.com.au/Images/NWG-WG8594.jpg,Watchguard,WG8594,1790.0000,2413.0000
NWG-WGVME181,Subscriptions & Licensing,WatchGuard Network Discovery 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME181.jpg,Watchguard,WGVME181,1065.0000,1352.0000
NWG-WGVLG263,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG263.jpg,Watchguard,WGVLG263,5091.0000,6459.0000
NWG-WGVLG121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG121.jpg,Watchguard,WGVLG121,2267.0000,2876.0000
NWG-WGVXL201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL201.jpg,Watchguard,WGVXL201,3041.0000,3858.0000
NWG-WGVXL121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL121.jpg,Watchguard,WGVXL121,4521.0000,5736.0000
NWG-WGM57201,Subscriptions & Licensing,WatchGuard Standard Support Renewal 1-yr for Firebox M570,https://www.leadersystems.com.au/Images/NWG-WGM57201.jpg,Watchguard,WGM57201,1598.0000,2028.0000
NWG-WGVLG203,Subscriptions & Licensing,WatchGuard Standard Support Renewal 3-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG203.jpg,Watchguard,WGVLG203,3456.0000,4385.0000
NWG-WGVLG261,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG261.jpg,Watchguard,WGVLG261,2124.0000,2695.0000
NWG-WGVXL333,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL333.jpg,Watchguard,WGVXL333,21590.0000,27390.0000
NWG-WGCME641,Firewalls & Network Security,WatchGuard Firebox Cloud Medium with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCME641.jpg,Watchguard,WGCME641,6792.0000,9366.0000
NWG-WG561521,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for M5600 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WG561521.jpg,Watchguard,WG561521,11507.0000,14599.0000
NWG-WGCLG331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for Firebox Cloud Large,https://www.leadersystems.com.au/Images/NWG-WGCLG331.jpg,Watchguard,WGCLG331,4651.0000,5901.0000
NWG-WGVXL111,Email Security,WatchGuard spamBlocker 1-yr for FireboxV XLarge,https://www.leadersystems.com.au/Images/NWG-WGVXL111.jpg,Watchguard,WGVXL111,4521.0000,5736.0000
NWG-WGT15131,Subscriptions & Licensing,WatchGuard Intrusion Prevention Service 1-yr for Firebox T15,https://www.leadersystems.com.au/Images/NWG-WGT15131.jpg,Watchguard,WGT15131,136.0000,173.0000
NWG-WGVLG641,Firewalls & Network Security,WatchGuard FireboxV Large with 1-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG641.jpg,Watchguard,WGVLG641,14558.0000,20075.0000
NWG-WGVLG673,Firewalls & Network Security,Trade up to WatchGuard FireboxV Large with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVLG673.jpg,Watchguard,WGVLG673,24255.0000,33448.0000
NWG-WG561111,Email Security,WatchGuard spamBlocker 1-yr for Firebox M5600,https://www.leadersystems.com.au/Images/NWG-WG561111.jpg,Watchguard,WG561111,11507.0000,14599.0000
NWG-WGCSM203,Subscriptions & Licensing,WatchGuard Standard Support Renewal 3-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM203.jpg,Watchguard,WGCSM203,707.0000,898.0000
NWG-WGCME121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME121.jpg,Watchguard,WGCME121,1065.0000,1352.0000
NWG-WGCXL171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox Cloud XLarge,https://www.leadersystems.com.au/Images/NWG-WGCXL171.jpg,Watchguard,WGCXL171,4521.0000,5736.0000
NWG-WGVSM331,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM331.jpg,Watchguard,WGVSM331,933.0000,1184.0000
NWG-WGCXL003,Firewalls & Network Security,WatchGuard Firebox Cloud XLarge with 3-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGCXL003.jpg,Watchguard,WGCXL003,17572.0000,24232.0000
NWG-WGVSM061,Firewalls & Network Security,Trade up to WatchGuard FireboxV Small with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVSM061.jpg,Watchguard,WGVSM061,1459.0000,2012.0000
NWG-WGVME643,Firewalls & Network Security,WatchGuard FireboxV Medium with 3-yr Total Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVME643.jpg,Watchguard,WGVME643,12393.0000,17090.0000
NWG-WGVXL033,Firewalls & Network Security,WatchGuard FireboxV XLarge with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGVXL033.jpg,Watchguard,WGVXL033,30016.0000,41392.0000
NWG-WGM67521,Subscriptions & Licensing,WatchGuard Cloud 1-month data retention for M670 - 1-yr,https://www.leadersystems.com.au/Images/NWG-WGM67521.jpg,Watchguard,WGM67521,2861.0000,3630.0000
NWG-MSS019527,Subscriptions & Licensing,WatchGuard MSSP 25000 Pre Pay Points,https://www.leadersystems.com.au/Images/NWG-MSS019527.jpg,Watchguard,MSS019527,30966.0000,39286.0000
NWG-WGCSM141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Small,https://www.leadersystems.com.au/Images/NWG-WGCSM141.jpg,Watchguard,WGCSM141,458.0000,582.0000
NWG-WGCME263,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME263.jpg,Watchguard,WGCME263,2453.0000,3112.0000
NWG-WGVSM263,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 3-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM263.jpg,Watchguard,WGVSM263,1052.0000,1335.0000
NWG-WGVME101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for FireboxV Medium,https://www.leadersystems.com.au/Images/NWG-WGVME101.jpg,Watchguard,WGVME101,1065.0000,1352.0000
NWG-WGVLG333,Subscriptions & Licensing,WatchGuard Basic Security Suite Renewal/Upgrade 3-yr for FireboxV Large,https://www.leadersystems.com.au/Images/NWG-WGVLG333.jpg,Watchguard,WGVLG333,10541.0000,13373.0000
NWG-WGM67171,Cloud & Server Security,WatchGuard APT Blocker 1-yr for Firebox M670,https://www.leadersystems.com.au/Images/NWG-WGM67171.jpg,Watchguard,WGM67171,3146.0000,3992.0000
NWG-WGCLG033,Firewalls & Network Security,WatchGuard Firebox Cloud Large with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG033.jpg,Watchguard,WGCLG033,15048.0000,20751.0000
NWG-WGVME001,Firewalls & Network Security,WatchGuard FireboxV Medium with 1-yr Standard Support - Only available to WGOne Silver/Gold Partners,https://www.leadersystems.com.au/Images/NWG-WGVME001.jpg,Watchguard,WGVME001,3253.0000,4487.0000
NWG-WG460151,Subscriptions & Licensing,WatchGuard Application Control 1-yr for Firebox M4600,https://www.leadersystems.com.au/Images/NWG-WG460151.jpg,Watchguard,WG460151,4546.0000,5768.0000
NWG-WGCME141,Subscriptions & Licensing,WatchGuard Reputation Enabled Defense 1-yr for Firebox Cloud Medium,https://www.leadersystems.com.au/Images/NWG-WGCME141.jpg,Watchguard,WGCME141,1065.0000,1352.0000
NWG-WGVSM121,Subscriptions & Licensing,WatchGuard Gateway AntiVirus 1-yr for FireboxV Small,https://www.leadersystems.com.au/Images/NWG-WGVSM121.jpg,Watchguard,WGVSM121,458.0000,582.0000
NWG-WGM37101,Cloud & Server Security,WatchGuard WebBlocker 1-yr for Firebox M370,https://www.leadersystems.com.au/Images/NWG-WGM37101.jpg,Watchguard,WGM37101,818.0000,1038.0000
NWG-WGM27261,Subscriptions & Licensing,WatchGuard Gold Support Renewal/Upgrade 1-yr for Firebox M270,https://www.leadersystems.com.au/Images/NWG-WGM27261.jpg,Watchguard,WGM27261,630.0000,800.0000
NWG-WGCLG061,Firewalls & Network Security,Trade up to WatchGuard Firebox Cloud Large with 1-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCLG061.jpg,Watchguard,WGCLG061,7316.0000,10089.0000
NWG-WGCXL033,Firewalls & Network Security,WatchGuard Firebox Cloud XLarge with 3-yr Basic Security Suite,https://www.leadersystems.com.au/Images/NWG-WGCXL033.jpg,Watchguard,WGCXL033,30016.0000,41392.0000
